user_id,page,session_duration,traffic_source,bounce,entry_page,exit_page
661,Products,46,Social,1,Products,Blog
662,Checkout,117,Organic,0,Blog,Products
663,Home,575,Referral,0,Blog,Checkout
664,Products,457,Organic,0,Products,Contact
665,Contact,255,Referral,1,Contact,Checkout
666,Contact,46,Organic,1,Home,Blog
667,Home,347,Social,0,Contact,Blog
668,Checkout,146,Social,0,Contact,Checkout
669,Contact,34,Referral,0,Contact,Contact
670,Checkout,478,Social,1,Checkout,Blog
671,Blog,530,Referral,1,Home,Contact
672,Checkout,313,Direct,0,Products,Home
673,Blog,524,Social,1,Contact,Checkout
674,Products,543,Social,0,Home,Products
675,Products,548,Referral,1,Blog,Contact
676,Blog,552,Referral,1,Checkout,Blog
677,Products,371,Organic,1,Products,Checkout
678,Contact,189,Referral,1,Contact,Products
679,Contact,450,Direct,1,Checkout,Contact
680,Products,319,Organic,1,Home,Home
681,Home,162,Direct,0,Blog,Products
682,Products,167,Social,0,Home,Home
683,Products,280,Direct,0,Products,Contact
684,Contact,247,Organic,1,Home,Contact
685,Products,67,Organic,0,Contact,Products
686,Blog,475,Direct,0,Blog,Contact
687,Blog,276,Referral,1,Products,Contact
688,Checkout,215,Organic,0,Contact,Blog
689,Home,569,Direct,1,Home,Blog
690,Products,131,Direct,1,Contact,Products
691,Blog,336,Referral,1,Home,Contact
692,Home,484,Referral,0,Checkout,Blog
693,Blog,162,Organic,1,Blog,Contact
694,Blog,76,Organic,0,Products,Checkout
695,Contact,274,Social,0,Checkout,Contact
696,Blog,58,Referral,1,Checkout,Contact
697,Home,370,Social,1,Products,Checkout
698,Blog,24,Social,1,Checkout,Home
699,Products,94,Organic,0,Contact,Home
700,Checkout,439,Social,1,Checkout,Home
701,Products,136,Referral,0,Checkout,Contact
702,Checkout,526,Organic,1,Checkout,Home
703,Blog,225,Direct,1,Blog,Blog
704,Products,280,Social,1,Blog,Checkout
705,Blog,61,Referral,0,Home,Contact
706,Checkout,258,Referral,0,Home,Products
707,Blog,174,Referral,0,Products,Checkout
708,Checkout,405,Social,0,Contact,Home
709,Blog,349,Referral,1,Contact,Blog
710,Products,250,Referral,0,Contact,Checkout
711,Blog,67,Direct,0,Checkout,Contact
712,Blog,414,Direct,0,Home,Checkout
713,Blog,448,Referral,1,Contact,Products
714,Products,70,Social,1,Contact,Home
715,Products,499,Referral,1,Contact,Checkout
716,Contact,333,Organic,1,Contact,Home
717,Contact,159,Social,0,Products,Products
718,Products,245,Referral,0,Checkout,Blog
719,Contact,307,Social,0,Products,Home
720,Blog,594,Referral,1,Blog,Home
721,Home,185,Referral,1,Blog,Contact
722,Checkout,35,Direct,1,Products,Products
723,Home,321,Referral,1,Contact,Home
724,Checkout,416,Organic,0,Checkout,Checkout
725,Products,356,Organic,0,Checkout,Contact
726,Products,250,Social,1,Checkout,Contact
727,Checkout,145,Social,0,Products,Contact
728,Checkout,361,Referral,1,Checkout,Products
729,Contact,597,Organic,1,Contact,Contact
730,Products,191,Social,0,Home,Home
731,Products,478,Direct,1,Blog,Home
732,Home,45,Organic,1,Checkout,Products
733,Checkout,314,Organic,1,Checkout,Blog
734,Contact,291,Organic,1,Blog,Blog
735,Blog,394,Referral,0,Blog,Products
736,Blog,428,Direct,1,Checkout,Blog
737,Products,44,Direct,0,Home,Blog
738,Checkout,65,Referral,0,Products,Blog
739,Products,548,Direct,0,Home,Products
740,Home,369,Direct,0,Contact,Checkout
741,Contact,251,Organic,0,Blog,Checkout
742,Contact,318,Referral,0,Products,Blog
743,Blog,429,Direct,0,Blog,Contact
744,Checkout,175,Referral,1,Contact,Contact
745,Contact,72,Organic,1,Products,Home
746,Contact,395,Referral,0,Products,Checkout
747,Products,581,Organic,1,Contact,Checkout
748,Contact,395,Referral,1,Checkout,Products
749,Products,200,Referral,0,Home,Contact
750,Checkout,185,Referral,1,Home,Blog
751,Contact,305,Social,0,Products,Contact
752,Home,68,Direct,1,Blog,Blog
753,Blog,444,Referral,1,Contact,Blog
754,Checkout,361,Direct,1,Home,Checkout
755,Home,564,Direct,1,Home,Checkout
756,Products,566,Direct,1,Products,Checkout
757,Checkout,245,Social,1,Checkout,Home
758,Contact,576,Organic,0,Checkout,Contact
759,Blog,590,Direct,0,Contact,Contact
760,Contact,81,Direct,1,Checkout,Contact
761,Home,328,Direct,0,Checkout,Home
762,Blog,409,Social,1,Checkout,Checkout
763,Checkout,352,Organic,0,Products,Home
764,Contact,582,Referral,1,Blog,Products
765,Products,385,Direct,1,Products,Home
766,Checkout,39,Social,1,Blog,Checkout
767,Checkout,438,Social,0,Checkout,Products
768,Contact,362,Direct,1,Blog,Products
769,Checkout,141,Direct,0,Blog,Blog
770,Contact,430,Organic,1,Home,Home
771,Contact,341,Referral,0,Blog,Blog
772,Home,229,Social,1,Blog,Products
773,Products,187,Direct,0,Blog,Products
774,Blog,569,Direct,0,Blog,Blog
775,Checkout,597,Direct,1,Products,Products
776,Home,570,Organic,0,Home,Blog
777,Blog,448,Referral,1,Home,Blog
778,Blog,210,Direct,1,Checkout,Contact
779,Checkout,229,Referral,1,Blog,Blog
780,Checkout,73,Direct,1,Checkout,Products
781,Contact,506,Organic,0,Checkout,Products
782,Blog,206,Organic,0,Contact,Contact
783,Checkout,311,Organic,0,Home,Home
784,Blog,97,Organic,1,Contact,Blog
785,Home,597,Direct,1,Contact,Checkout
786,Blog,527,Organic,1,Contact,Blog
787,Products,325,Social,0,Blog,Blog
788,Contact,155,Referral,0,Checkout,Checkout
789,Home,299,Organic,0,Blog,Blog
790,Home,533,Direct,1,Products,Blog
791,Products,525,Organic,0,Contact,Checkout
792,Contact,341,Direct,1,Products,Blog
793,Products,390,Direct,0,Blog,Blog
794,Home,395,Organic,1,Home,Products
795,Contact,192,Direct,1,Products,Checkout
796,Home,341,Direct,1,Products,Products
797,Blog,422,Social,0,Blog,Contact
798,Blog,99,Direct,1,Contact,Contact
799,Blog,281,Social,0,Contact,Checkout
800,Contact,333,Organic,0,Checkout,Contact
801,Products,42,Referral,0,Checkout,Checkout
802,Products,356,Direct,0,Checkout,Checkout
803,Checkout,61,Direct,1,Blog,Checkout
804,Home,155,Social,1,Checkout,Home
805,Products,277,Organic,1,Checkout,Blog
806,Checkout,425,Organic,0,Contact,Checkout
807,Home,475,Social,1,Products,Home
808,Products,403,Organic,0,Contact,Blog
809,Checkout,84,Referral,1,Home,Home
810,Home,330,Direct,0,Products,Contact
811,Home,341,Referral,0,Products,Products
812,Contact,312,Organic,0,Checkout,Products
813,Blog,583,Social,1,Products,Home
814,Products,451,Social,1,Home,Checkout
815,Products,502,Social,1,Contact,Contact
816,Home,115,Social,1,Blog,Blog
817,Home,147,Direct,1,Products,Checkout
818,Checkout,65,Social,1,Blog,Checkout
819,Checkout,535,Referral,0,Home,Blog
820,Products,362,Social,0,Contact,Blog
821,Products,211,Referral,1,Checkout,Home
822,Contact,21,Referral,0,Checkout,Blog
823,Home,108,Direct,0,Checkout,Contact
824,Contact,397,Direct,0,Blog,Home
825,Contact,176,Direct,1,Products,Home
826,Home,358,Direct,1,Contact,Checkout
827,Contact,493,Organic,0,Checkout,Home
828,Checkout,460,Direct,1,Checkout,Checkout
829,Home,453,Social,1,Contact,Checkout
830,Home,61,Organic,0,Blog,Products
831,Contact,63,Social,0,Products,Contact
832,Blog,304,Referral,0,Contact,Contact
833,Products,446,Referral,1,Home,Blog
834,Blog,305,Social,0,Contact,Products
835,Contact,116,Organic,0,Contact,Contact
836,Products,81,Referral,1,Products,Contact
837,Products,61,Social,0,Contact,Checkout
838,Home,39,Organic,0,Blog,Products
839,Contact,473,Referral,1,Checkout,Products
840,Home,83,Referral,0,Home,Home
841,Blog,446,Organic,0,Home,Contact
842,Products,81,Direct,1,Home,Blog
843,Checkout,361,Social,1,Blog,Checkout
844,Contact,382,Organic,1,Blog,Products
845,Contact,560,Organic,1,Checkout,Blog
846,Home,123,Social,0,Products,Home
847,Products,201,Direct,1,Products,Checkout
848,Blog,235,Referral,1,Checkout,Blog
849,Home,180,Direct,0,Products,Contact
850,Contact,285,Social,0,Products,Home
851,Blog,291,Referral,0,Contact,Home
852,Products,323,Referral,0,Blog,Checkout
853,Checkout,283,Referral,0,Contact,Blog
854,Home,407,Organic,1,Home,Checkout
855,Products,319,Referral,0,Contact,Products
856,Contact,168,Social,1,Home,Checkout
857,Blog,42,Social,0,Contact,Blog
858,Products,109,Organic,0,Checkout,Blog
859,Home,280,Organic,0,Blog,Products
860,Blog,114,Referral,0,Contact,Home
861,Products,447,Social,1,Home,Blog
862,Products,460,Referral,0,Checkout,Home
863,Home,596,Referral,1,Home,Contact
864,Checkout,565,Organic,0,Blog,Blog
865,Blog,438,Organic,1,Checkout,Home
866,Home,468,Direct,1,Contact,Contact
867,Contact,329,Social,0,Checkout,Blog
868,Blog,505,Referral,1,Home,Products
869,Home,208,Social,0,Blog,Blog
870,Products,508,Direct,1,Home,Home
871,Products,371,Referral,0,Contact,Home
872,Home,498,Direct,0,Blog,Products
873,Checkout,214,Organic,1,Home,Products
874,Checkout,388,Social,0,Blog,Home
875,Contact,196,Direct,1,Products,Home
876,Contact,336,Direct,0,Products,Checkout
877,Blog,153,Social,0,Blog,Contact
878,Products,461,Organic,0,Contact,Checkout
879,Products,474,Social,0,Checkout,Home
880,Products,441,Direct,0,Blog,Checkout
881,Contact,121,Direct,0,Home,Contact
882,Blog,97,Referral,0,Checkout,Blog
883,Products,574,Social,1,Blog,Blog
884,Contact,461,Organic,1,Checkout,Blog
885,Home,584,Direct,1,Contact,Checkout
886,Home,383,Direct,0,Blog,Home
887,Contact,455,Organic,1,Blog,Contact
888,Contact,502,Direct,1,Blog,Products
889,Blog,320,Social,1,Products,Contact
890,Contact,46,Social,0,Products,Checkout
891,Products,240,Direct,1,Checkout,Contact
892,Home,92,Social,0,Home,Checkout
893,Checkout,308,Organic,1,Contact,Home
894,Home,452,Organic,0,Products,Home
895,Products,550,Social,0,Home,Contact
896,Checkout,232,Direct,0,Checkout,Checkout
897,Products,271,Social,0,Home,Home
898,Home,298,Social,0,Home,Home
899,Contact,461,Direct,1,Checkout,Contact
900,Home,207,Organic,0,Products,Contact
901,Blog,382,Organic,1,Blog,Checkout
902,Contact,479,Social,1,Contact,Home
903,Home,425,Referral,0,Home,Checkout
904,Home,110,Organic,1,Home,Checkout
905,Checkout,99,Organic,1,Blog,Checkout
906,Home,278,Direct,0,Products,Products
907,Contact,30,Referral,0,Checkout,Products
908,Contact,510,Social,1,Contact,Contact
909,Products,583,Direct,0,Contact,Home
910,Contact,282,Direct,0,Home,Checkout
911,Checkout,58,Referral,1,Home,Blog
912,Home,510,Referral,1,Home,Contact
913,Contact,574,Organic,1,Products,Home
914,Blog,224,Direct,0,Contact,Checkout
915,Home,130,Social,0,Blog,Home
916,Home,425,Referral,0,Contact,Blog
917,Home,31,Organic,0,Home,Checkout
918,Home,16,Referral,1,Blog,Products
919,Contact,252,Referral,1,Home,Contact
920,Blog,343,Social,0,Products,Contact
921,Products,63,Direct,1,Contact,Blog
922,Checkout,299,Referral,1,Products,Blog
923,Checkout,580,Social,1,Home,Contact
924,Home,576,Organic,1,Checkout,Blog
925,Blog,362,Social,1,Checkout,Checkout
926,Blog,576,Direct,0,Blog,Checkout
927,Checkout,94,Organic,0,Checkout,Products
928,Checkout,146,Social,0,Home,Home
929,Checkout,240,Organic,1,Checkout,Checkout
930,Checkout,479,Referral,1,Home,Blog
931,Home,330,Direct,0,Home,Blog
932,Blog,518,Social,0,Contact,Contact
933,Contact,237,Referral,0,Home,Contact
934,Blog,447,Referral,1,Contact,Checkout
935,Home,530,Direct,1,Home,Products
936,Checkout,462,Referral,0,Checkout,Blog
937,Home,162,Organic,1,Contact,Contact
938,Home,120,Organic,0,Contact,Checkout
939,Blog,429,Social,1,Checkout,Contact
940,Products,50,Referral,0,Blog,Blog
941,Blog,94,Social,0,Checkout,Home
942,Products,514,Organic,0,Blog,Home
943,Contact,448,Direct,1,Home,Checkout
944,Contact,462,Referral,1,Blog,Home
945,Checkout,421,Direct,1,Blog,Home
946,Products,269,Social,0,Blog,Products
947,Products,400,Referral,1,Home,Products
948,Products,546,Organic,0,Home,Blog
949,Contact,556,Organic,0,Checkout,Blog
950,Products,69,Social,0,Checkout,Blog
951,Blog,287,Organic,0,Home,Contact
952,Contact,575,Social,1,Products,Products
953,Home,18,Direct,1,Checkout,Home
954,Contact,63,Organic,1,Contact,Checkout
955,Products,81,Referral,1,Home,Products
956,Checkout,58,Referral,1,Checkout,Products
957,Checkout,19,Organic,1,Home,Blog
958,Home,404,Direct,0,Checkout,Blog
959,Checkout,250,Referral,0,Checkout,Home
960,Contact,111,Organic,1,Contact,Checkout
961,Checkout,454,Direct,1,Contact,Products
962,Checkout,80,Social,0,Blog,Contact
963,Blog,254,Organic,1,Checkout,Checkout
964,Home,234,Organic,0,Contact,Home
965,Checkout,264,Referral,1,Home,Products
966,Products,288,Referral,1,Checkout,Blog
967,Blog,148,Referral,0,Products,Products
968,Products,175,Organic,1,Checkout,Products
969,Checkout,398,Social,0,Contact,Home
970,Products,250,Organic,1,Blog,Blog
971,Products,392,Direct,0,Blog,Products
972,Products,67,Referral,1,Blog,Contact
973,Checkout,192,Social,0,Home,Blog
974,Home,477,Referral,1,Products,Home
975,Home,322,Social,1,Blog,Checkout
976,Checkout,309,Referral,1,Home,Blog
977,Checkout,513,Organic,0,Products,Home
978,Contact,101,Organic,1,Checkout,Blog
979,Contact,42,Referral,1,Checkout,Products
980,Products,485,Organic,1,Products,Checkout
981,Home,467,Direct,0,Checkout,Home
982,Blog,172,Social,0,Checkout,Checkout
983,Checkout,171,Referral,1,Home,Home
984,Home,113,Social,1,Checkout,Home
985,Checkout,396,Organic,1,Contact,Contact
986,Contact,153,Organic,0,Home,Blog
987,Checkout,488,Direct,1,Contact,Checkout
988,Products,236,Social,1,Contact,Products
989,Blog,258,Referral,0,Home,Blog
990,Products,74,Direct,1,Products,Products
991,Contact,470,Social,1,Blog,Contact
992,Home,90,Direct,0,Blog,Products
993,Contact,542,Referral,0,Checkout,Home
994,Blog,218,Organic,1,Products,Contact
995,Contact,252,Direct,0,Contact,Blog
996,Checkout,82,Organic,0,Home,Home
997,Home,183,Social,1,Contact,Contact
998,Checkout,332,Direct,0,Checkout,Checkout
999,Home,558,Direct,0,Blog,Blog
1000,Blog,271,Social,0,Checkout,Contact
